title,matched_gif_title,similarity,description,category,body_part,target_muscle_gifsrc,equipment,difficulty_level,rating,gif_url,source_a_id,source_b_id
MetaBurn Plank With Dumbbell Rotation,Side Plank Rotation,0.6078,No description available,Strength,Abdominals,abs,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2023/01/Side-Plank-Rotation.gif,851192d7-35cf-4e43-a36a-06c1d5c56369,34876b31-d06c-4a5d-b4fc-2f079dc0aea7
FYR2 Dumbbell Crab Reach,Dumbbell V-up,0.3699,No description available,Strength,Abdominals,abs,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/10/Dumbbell-V-up.gif,b72cfabb-4158-442b-beb6-7e65f90d476e,a76d8e2a-9efb-483d-a8f0-f61498c2f4ec
FYR2 Dumbbell Man-Maker,Dumbbell V-up,0.3665,No description available,Strength,Abdominals,abs,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/10/Dumbbell-V-up.gif,523d1c1d-a9bb-45ba-9264-11adf56c3158,a76d8e2a-9efb-483d-a8f0-f61498c2f4ec
FYR2 Dumbbell Sit-Up Reach,Dumbbell V-up,0.4655,No description available,Strength,Abdominals,abs,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/10/Dumbbell-V-up.gif,7e43da3b-0c1f-4a7e-a6c9-f87fbf5917d6,a76d8e2a-9efb-483d-a8f0-f61498c2f4ec
FYR2 Loaded Beast Sprawl,Plate Loaded Seated Row,0.4314,No description available,Strength,Abdominals,back,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Plate-Loaded-Seated-Row.gif,bcb42037-2f58-4106-a3ee-deec97f77a5c,3baa8ae6-c82b-47bf-b14c-928fa7aeafc2
FYR2 Loaded to Unloaded Beast,Plate Loaded Seated Row,0.5607,No description available,Strength,Abdominals,back,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Plate-Loaded-Seated-Row.gif,d42dc1c5-b155-4314-a621-4e51175bc3b3,3baa8ae6-c82b-47bf-b14c-928fa7aeafc2
Decline reverse crunch,Decline Cable Fly,0.4701,"The decline reverse crunch is a popular bodyweight exercise targeting the abdominal muscles, particularly the lower abs. It is usually performed for high reps, such as 10-15 reps per set or more, as part of the ab-focused portion of a workout.",Strength,Abdominals,chest,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Decline-Cable-Fly.gif,65099fae-36c2-4832-bb24-ca48b6a16e1b,a2609b9a-4dba-4898-b3b3-ba6d8d39b206
Plate Twist,Bent Over Twist,0.4899,No description available,Strength,Abdominals,abs,Other,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/09/Bent-Over-Twist.gif,4c6b20a1-805e-40c2-af94-add3dc74e348,4d885faf-ae0c-4138-a4e9-509322e9afd5
Weighted Crunches,Weighted One Arm Pull-up,0.4984,"The weighted suitcase crunch is a weighted version of a popular abdominal training exercise. The simple addition of a weight makes the suitcase crunch far more difficult, helping build the ""six pack"" muscles and providing a different stimulus to the core during training.",Strength,Abdominals,back,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/01/Weighted-One-Arm-Pull-up.gif,c5885c45-0c77-468c-a32c-6ff516f40070,e63af0a7-b130-4082-91df-a731e97d7b52
Otis-Up,Dumbbell V-up,0.079,"The Otis-up is a weighted exercise focusing on the abdominal muscles, as well as the shoulders to a lesser degree. It primarily targets the rectus abdominus or “six-pack” muscles, but also involves the obliques and deep core muscles. It is normally performed on a decline bench holding a weight plate, but can also be performed with a dumbbell, kettlebell, or other weight.",Strength,Abdominals,abs,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/10/Dumbbell-V-up.gif,30f43b5a-84b6-473f-8a18-e01e9ee0e133,a76d8e2a-9efb-483d-a8f0-f61498c2f4ec
Captain's chair knee raise,Chair Dips,0.3853,"The captain's chair knee raise is a bodyweight exercise that targets the abs. It is performed on an apparatus that allows the forearms to rest on pads and the upright torso to hang freely. Knee raises are often performed for moderate to high reps, such as 8-12 reps or more, as part of ab-focused training.",Strength,Abdominals,triceps,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/04/CHAIR-DIPS.gif,75b23790-7804-4c4a-b80e-efb090419762,ba47be99-9bd7-4f48-bb63-32deb50b8497
Sledgehammer swing,Tire Sledge Hammer,0.5361,The sledgehammer swing is an exercise working the abdominals and numerous other muscles. The sledgehammer is slammed from overhead onto a tire which absorbs the impact and causes the hammer to bounce back up. It can be performed for time or reps as part of a functional fitness or athleticism-focused workout.,Plyometrics,Abdominals,full-body,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Tire-SledgeHammer.gif,0cfb66b0-fcc2-4901-9354-a318668140fe,ba2ce6f7-d909-470f-b802-7ea68336fbe7
Suitcase crunch,Frog Crunch,0.3056,"The suitcase crunch is a bodyweight movement that targets the muscles of the abs, the rectus abdominis or ""six-pack"" muscles in particular. It is similar to a V-up, but the lower back stays flat against the ground. It can be performed for time or reps in the ab-focused portion of any workout.",Strength,Abdominals,abs,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/frog-crunch.gif,9434cc2f-ad67-4a05-93c0-57c77869ac29,ac8a7e71-9b12-471c-ae5a-e4cc114d40df
FYR Rope Jumping,Jumping Pull-up,0.6433,"Jumping rope is classic conditioning exercise that is popular with everyone from children to boxers to CrossFit athletes. It targets many different muscles, including the calves, glutes, shoulders, and upper back, and is great for everything from fat loss to improving overall athletic performance.",Strength,Abdominals,back,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/01/jumping-pull-up.gif,11f37b26-e8dd-4c85-8a03-fb9e1b7795f3,c0c4ea00-7069-410c-a0fa-753e0d37c08b
Barbell press sit-up,Barbell Clean and Press,0.5515,"The barbell press sit-up is a weighted exercise focusing on the abdominal muscles, as well as the shoulders to a lesser degree. It primarily targets the rectus abdominis or ""six-pack"" muscles, but also involves the obliques and deep core muscles. It can be performed on the floor with the feet anchored or unanchored, or on a decline or other bench. It is similar to the Otis-up, which is performed with a weight plate.",Strength,Abdominals,shoulders,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/04/Barbell-Clean-and-Press-.gif,585dfecf-4819-4b7d-99d9-b073efdcb696,2f3ffb1c-0668-409c-970e-b54f7d7ec2b0
Single-arm bent-over rear delt fly,Bent Over Rear Delt Fly | Gymstick,0.6451,"The single-arm bent-over rear delt fly is a popular upper-body exercise that targets the muscles on the back of the shoulder joint, specifically the rear head of the deltoid. Since pressing movements build the front and (to a lesser degree) side deltoid heads, this move is often done to promote balanced shoulder development. It is usually performed for high reps, such as 10-15 reps per set or more, as part of a shoulder or upper-body workout.",Strength,Abdominals,trapezius,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/05/Bent-Over-Rear-Delt-Fly-Gymstick.gif,216a5bd1-3321-472a-9d34-d5893acb9ce0,1c993a4b-2db2-4adb-a810-52f6a9ce814f
Shoulder-Elevated One-Leg Hip Thrusts,Lever Shoulder Press,0.3736,No description available,Strength,Abdominals,shoulders,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/04/Lever-Shoulder-Press.gif,de8e75da-8f90-47a5-a7f9-cfedb834185e,4513304e-34f6-4e79-a6e7-f8cdd3210c5c
Ab Twist - Gethin Variation,Bent Over Twist,0.4474,"The cross-body sit-up is a bodyweight exercise targeting the ab muscles, the obliques and rectus abdominis or ""six-pack"" muscles in particular. It involves bringing the opposite-side knee and elbow together, usually alternating sides with each rep. It can be performed for time or reps as part of the ab-focused portion of any workout.",Strength,Abdominals,abs,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/09/Bent-Over-Twist.gif,bb2ca38e-cac7-4ff4-8555-890846a25dfe,4d885faf-ae0c-4138-a4e9-509322e9afd5
Ab Wheel Roll-Out - Gethin Variation,Ab Wheel Rollout,0.6543,"The ab wheel roll-out is an exercise targeting the abdominals, often with an inexpensive wheel device with a handle on either side. Many trainers and strength coaches claim it's one of, if no the best exercise for developing strength in the midsection. Beginners may have to start with a limited range of motion or just wheel planks.",Strength,Abdominals,abs,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Ab-Wheel-Rollout.gif,8be55140-e0c0-44ac-811f-d8994353b8a3,7d66c3e9-82bc-43c5-b284-633ab5e74a1f
Bench crunch,Frog Crunch,0.5559,"The bench crunch is a popular ab exercise performed lying on a bench. It is largely similar to the same exercise performed on the floor, but being able to press the lower back into the bench pad can help reinforce proper form and increase the burn in the abs. Like most crunch variations, it is usually performed for moderate to high reps, such as 8-12 reps per set or more.",Strength,Abdominals,abs,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/frog-crunch.gif,4f58f360-4cc3-460f-9c34-c5c1e6629011,ac8a7e71-9b12-471c-ae5a-e4cc114d40df
Decline plate sit-up twist,Decline Cable Fly,0.434,"The decline plate sit-up twist is a weighted core exercise that works the obliques and rectus abdominis or ""six pack"" muscles, as well as the deep core muscles. Weighted sit-up variations are usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of the core-focused portion of a workout.",Strength,Abdominals,chest,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Decline-Cable-Fly.gif,6e9d936d-a3b8-4bfa-8055-0e609286f1f2,a2609b9a-4dba-4898-b3b3-ba6d8d39b206
Reverse ab roll-out,Reverse Push-up,0.4943,"The reverse ab roll-out is an exercise targeting the abdominals. It's a twist on the ab wheel roll-out, and is similar to a body saw exercise, only performed on a foam roller. Instead of your arms moving and your lower body remaining stationary, your lower body moves and your arms remain stationary. Beginners may need to use a limited range of motion.",Strength,Abdominals,chest,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/09/Reverse-Push-up.gif,379b5cf0-14b2-4acb-8666-dd7a92e98826,2ec56c32-419c-4165-a9f5-9296af05f660
30 Seated Twist With PVC Pipe,Seated Twist Machine,0.4455,The seated bar twist is a core exercise aiming to strengthen the obliques.,Strength,Abdominals,abs,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/10/Lever-Seated-Twist.gif,e2a3cb2f-60fe-49af-b761-e55e347862eb,ae030b6b-cc62-4e95-804d-1ec8e5b0eca8
Suspended crunch-,Frog Crunch,0.347,"The suspended crunch is an abdominal exercise performed with the feet in the stirrups of a suspension strap system. It targets the muscles of the core, most prominently the rectus abdominis or ""six-pack"" muscles, but also taxes the shoulders and deep core muscles.",Strength,Abdominals,abs,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/frog-crunch.gif,d07702a5-fc45-4a2a-94e5-92f6eb56f8d1,ac8a7e71-9b12-471c-ae5a-e4cc114d40df
Suspended oblique crunch,Oblique Floor Crunches,0.5762,"The suspended oblique crunch is an abdominal exercise performed with the feet in the stirrups of a suspension strap system. It targets the muscles of the core, most prominently the obliques, but also the rectus abdominis or ""six-pack"" muscles, the shoulders, and deep core muscles.",Strength,Abdominals,abs,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/05/Oblique-Floor-Crunches.gif,2181796f-9104-4099-836f-b0608a9bf5d2,5f13fe1b-b778-4c4f-a879-bcc7901f38d0
Weighted sit-up,Weighted One Arm Pull-up,0.6556,"The weighted sit-up is a more difficult version of a highly popular abdominal movement. The simple addition of a weight makes the sit-up far more difficult, providing a different stimulus to the core during training and helping build strong abs.",Strength,Abdominals,back,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/01/Weighted-One-Arm-Pull-up.gif,cfb38dfe-af10-4682-a06f-e6b28ac462ef,e63af0a7-b130-4082-91df-a731e97d7b52
30 Decline Press Sit-Up,Decline Hammer Press,0.6225,The decline bar press sit-up is a core and upper body exercise targeting the lower abdominals and shoulders.,Strength,Abdominals,chest,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/01/Decline-hammer-press.gif,f251cb92-825b-4485-bc3d-8262eb246b2b,5bdd1f20-5373-4ce6-82b0-c32a052c3f6f
Holman Towel Reverse Plank Alternating Heel Pull-in,Reverse Plank,0.4891,No description available,Strength,Abdominals,abs,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/05/Reverse-plank.gif,a9ba2f74-9b1b-47d0-ab08-44e0a08ad761,0f764094-2ab8-43c2-bcea-c285da8e555d
Holman Boat with Weighted Cross Punch,Weighted One Arm Pull-up,0.3661,No description available,Strength,Abdominals,back,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/01/Weighted-One-Arm-Pull-up.gif,5c5df6ff-3664-4ec4-ba1f-1252981ceefa,e63af0a7-b130-4082-91df-a731e97d7b52
Holman Weighted Hook Punch,Hook Kick,0.5233,No description available,Strength,Abdominals,cardio,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Hook-Kick-Kickboxing-with-boxing-bag.gif,38ab7bd7-4f9e-4a47-9100-b2d2886d85ba,d0e53fef-4ba0-47e9-acf6-b1769ea42db0
Holman Weighted Traveling Punch,Weighted One Arm Pull-up,0.356,No description available,Strength,Abdominals,back,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/01/Weighted-One-Arm-Pull-up.gif,a1634695-b48c-4178-bf89-7cca39eefa25,e63af0a7-b130-4082-91df-a731e97d7b52
Holman Slow Weighted Double Pike,Weighted One Arm Pull-up,0.3692,No description available,Strength,Abdominals,back,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/01/Weighted-One-Arm-Pull-up.gif,34b3066c-b1ab-4b46-b706-d5a7ec6b271e,e63af0a7-b130-4082-91df-a731e97d7b52
Holman Plate Straight Plank Reach,Straight Bar Dip,0.4051,No description available,Strength,Abdominals,full-body,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/01/Straight-Bar-Dip.gif,5ac06d34-d440-41b4-affe-e4a737a6cf0c,27e268e4-b829-4ddf-8c8e-679378df19fd
Holman Plate Elbow Plank Jack to Straight Plank Jack,Side Plank Knee to Elbow,0.5028,No description available,Strength,Abdominals,abs,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/10/Side-Plank-Knee-to-Elbow-.gif,4d02830a-b61d-4d36-81d8-d0ff10454616,e0d42756-de6e-46c6-9285-7fe8df347462
Holman Plate Hill Climber,Plate Loaded Seated Row,0.2255,No description available,Strength,Abdominals,back,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Plate-Loaded-Seated-Row.gif,847497e2-d8db-4c39-afe0-7cb277fa94f4,3baa8ae6-c82b-47bf-b14c-928fa7aeafc2
Holman Plate Reverse Plank Hill Climber,Reverse Plank,0.5683,No description available,Strength,Abdominals,abs,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/05/Reverse-plank.gif,bb7dbad8-9bfe-472e-a7b3-7928ffe515e4,0f764094-2ab8-43c2-bcea-c285da8e555d
Holman Plate Straight Plank Pike to Jack,Straight Bar Dip,0.3739,No description available,Strength,Abdominals,full-body,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/01/Straight-Bar-Dip.gif,2551c9fa-ec52-4ea9-9dda-eecc434c4376,27e268e4-b829-4ddf-8c8e-679378df19fd
Holman Plate In-and-Out Push-Up,Push-up With Push-up Bars,0.2883,No description available,Strength,Abdominals,chest,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/10/Push-up-With-Push-up-Bars.gif,e56a16d9-b21a-4c52-ba14-844575199ed1,345a1ef0-7af8-4774-b19e-5ef064cf3138
Holman Plate Elbow Plank Reach,Side Plank Knee to Elbow,0.5345,No description available,Strength,Abdominals,abs,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/10/Side-Plank-Knee-to-Elbow-.gif,41672d79-91e1-47b7-9198-4382e9322b38,e0d42756-de6e-46c6-9285-7fe8df347462
Holman Elbow Plank to Renegade Row,Push-Up to Renegade Row,0.6749,No description available,Strength,Abdominals,full-body,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/07/Push-Up-to-Renegade-Row.gif,fea1205d-a12f-436d-8392-29d5b5eff3c4,433ff47c-5be0-4bba-8051-44c08af82e1e
Holman Straight Plank Weighted Hand Hill Climber,Weighted Front Plank,0.4674,No description available,Strength,Abdominals,abs,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/04/Weighted-Front-Plank.gif,dfd0975e-4b62-46f5-a102-c47a63901b97,4a8855f4-0a2e-4eec-92e1-79c053954fd4
Holman Weighted Left Side Diagonal Pike,Diagonal Neck Stretch,0.4803,No description available,Strength,Abdominals,neck,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/07/Diagonal-Neck-Stretch-360x360.png,79aa2fbf-a3e7-47d6-a9f5-e494740fda02,5ac027b6-d24d-455f-b331-c33688b01940
Holman Weighted Right Side Diagonal Pike,Diagonal Neck Stretch,0.4703,No description available,Strength,Abdominals,neck,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/07/Diagonal-Neck-Stretch-360x360.png,c05c9519-b8dd-42b6-8622-17be038c855d,5ac027b6-d24d-455f-b331-c33688b01940
