title,matched_gif_title,similarity,description,category,body_part,target_muscle_gifsrc,equipment,difficulty_level,rating,gif_url,source_a_id,source_b_id
Adductor/Groin,Seated Groin / Adductor Stretch,0.8532,No description available,Stretching,Adductors,leg,Bodyweight,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/05/Seated-Adductor-Groin-Stretch.gif,c4938c81-b463-456c-8c64-43f216702b2f,49b3ab48-7ab7-4dfb-8508-0d5f6cd1f696
Brachialis SMR,Brachialis Pull-up,0.8602,"Brachialis self-myofascial release (SMR) is a self-administered soft-tissue treatment for the upper body, usually using a foam roller, lacrosse ball, or other ""trigger point"" massage tool. By applying pressure strategically to the biceps or brachialis muscles of the upper arm, some people find they can cause this often painful and tight muscle to relax or ""release."" Brachialis SMR is often accompanied by SMR on the triceps muscles or pectorals, or by stretches that target the biceps or pecs.",Stretching,Biceps,back,Foam Roll,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/04/Brachialis-Pull-up.gif,4aa7ad45-8719-4a63-bf83-2ab47dc59401,496a3d04-ec1d-4ef7-87d8-13480955fdfa
Close-grip EZ-bar curl,Close Grip Z-Bar Curl,0.8992,"The close-grip EZ-bar curl is an exercise targeting the biceps, particularly the long head. The main difference between this exercise and standard EZ-bar curls is that the hands are positioned closer together on the bar. It is thought that this helps build the outer biceps head and the peak. This curl variation is usually performed for moderate to high reps, such as 8-12 reps per set.",Strength,Biceps,biceps,Barbell,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Close-Grip-Z-Bar-Curl.gif,3c2f86fb-d0c7-4b53-820e-3737aa661fcd,e0224ebc-6ddf-4c83-b2ed-207c80065f43
Preacher Curl,Lever Preacher Curl,0.8546,"The EZ-bar preacher curl is a classic exercise for building bigger biceps. This move is all about isolation. With the back of the upper arms against the pad, it’s next to impossible to cheat. Go light, get a great pump, and build that peak!",Strength,Biceps,biceps,Barbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/04/Lever-Preacher-Curl.gif,70e3d349-5da0-4efb-b8a0-51ddc546b43b,7b8973fe-7ba7-4168-a62e-10a8b6ed2530
Seated Close-Grip Concentration Barbell Curl,Seated Close-Grip Concentration Curl,0.952,No description available,Strength,Biceps,biceps,Barbell,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/04/Seated-close-grip-concentration-curl.gif,0a1e58e2-706e-4788-95a3-c8234506643f,fbd7adc7-1379-42e2-8b86-54ef57d6c720
Close-grip barbell curl,Close Grip Barbell Curl,1.0,"The close-grip barbell curl is a curl variation where the hands are closer than shoulder width. It is thought that this helps build the outer biceps head and the peak. This curl variation is usually performed for moderate to high reps, such as 8-12 reps per set.",Strength,Biceps,biceps,Barbell,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2022/07/close-grip-barbell-curl.gif,d5468b13-42ed-4410-8452-d1cdd4aba195,fd0ae69b-ea74-4e0e-bc68-b15d62a78b8c
Drag curl,Barbell Drag Curl,0.8353,"The drag curl is a biceps exercise that attempts to remove the influence of the front deltoids on the classic curl. With the elbows kept back, the barbell ""drags"" up the torso. It is usually performed for moderate to high reps, such as 8-15 reps per set, as part of an upper-body or arms-focused workout.",Strength,Biceps,biceps,Barbell,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2022/12/Barbell-Drag-Curl.gif,5ea5d6a5-1a7d-4b21-af29-b5723a9221e2,a22ab1da-471e-4328-9282-7b3fa8318053
Reverse-grip barbell curl,Barbell Reverse Curl,0.8841,"The reverse-grip barbell curl is a variation on the biceps curl where the palms face downward. The switch from an underhand to an overhand grip brings the forearm and brachialis muscles more into the exercise. If it is uncomfortable to the wrists, try performing it on the angles of an EZ-curl bar.",Strength,Biceps,forearm,Barbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Barbell-Reverse-Curl.gif,3980f860-466d-402b-b018-a6714310e31d,fa30adc9-467c-4a20-8621-68c0d5295ffa
Lying High Bench Barbell Curl,Lying High Bench Barbell Curl,1.0,No description available,Strength,Biceps,biceps,Barbell,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2022/04/Lying-High-Bench-Barbell-Curl.gif,37efff2a-ddc5-408a-86ba-7be074df218b,8e59a531-767e-4d8f-af4e-510cc5e41c80
Reverse-grip EZ-bar curl,Reverse Grip EZ-Bar Curl,1.0,"The reverse-grip EZ-bar curl is an exercise targeting the biceps and forearms. Because grip strength is a limitation with this move, it is often performed for moderate to high reps as part of an upper-body or arm-focused workout.",Strength,Biceps,biceps,Barbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/08/Reverse-Grip-EZ-Bar-Curl.gif,6fc8e476-3bff-4c93-a2cf-338014b662c4,05e2bf0c-247f-47af-bcea-2b40f282fcb5
Barbell curl-,Barbell Curl,1.0,"The barbell curl is an arm exercise that is also one of the most recognizable movements in all of bodybuilding and fitness. It helps build sleeve-popping biceps and allows heavier loading than many other curl variations. It is usually performed in moderate to high reps, such as 8-12 reps per set, as part of the arm-focused portion of any workout.",Strength,Biceps,biceps,Barbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Barbell-Curl.gif,62bcc2cf-db0d-41f1-8895-2060613e91d6,c7f44a83-b6bf-43e7-aa1b-c85bed684261
EZ-bar preacher curl,EZ Bar Preacher Curl,1.0,"The EZ-bar preacher curl is a classic exercise for building bigger biceps. This move is all about isolation. With the back of the upper arms against the pad, it's next to impossible to use momentum which forces the muscles to work harder.",Strength,Biceps,biceps,Barbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Z-Bar-Preacher-Curl.gif,fa42cf91-f872-40e4-b0f4-872fedab99af,b2ddc6c8-ab03-46c0-97cc-88fb76f2a053
Hammer Curls,Seated Hammer Curl,0.8268,"This curl is performed simultaneously with dumbbells but without wrist supination. Throughout each rep, the wrists remain neutral, like a carpenter hammering a nail.",Strength,Biceps,forearm,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/04/Seated-Hammer-Curl.gif,cb6abf33-abef-4539-8a4c-b1e1aa89d3b4,722bc02c-fc84-463f-a72c-aa17c41d49bd
Concentration curl,Concentration Curl,1.0,"The concentration curl is a classic exercise for building the biceps one arm at a time. It can be performed bent over or kneeling, but is more often performed seated on a bench. It's great for emphasizing the biceps peak and is often used to finish a biceps workout. Like most curl variations, these are usually performed for moderate to high reps, such as 8-12 reps per set or more.",Strength,Biceps,biceps,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Concentration-Curl.gif,011a2f44-0d79-4798-b117-6a089dd89044,4c7d8abf-fe2d-46ad-bb3a-727d6e9f01a7
Flexor Incline Dumbbell Curls,Flexor Incline Dumbbell Curls,1.0,No description available,Strength,Biceps,biceps,Dumbbell,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Flexor-Incline-Dumbbell-Curls.gif,848bd9ba-bbe3-4a3a-83b6-08b05c2a9954,384ffe6f-be8b-42be-a25a-a2421a33f59d
Dumbbell Alternate Bicep Curl,Barbell Alternate Biceps Curl,0.8482,"The alternating biceps curl is a single-joint exercise for building bigger and stronger biceps one arm at a time. Popular among gym goers of all experience levels, this move can be done seated or standing. It is generally performed for moderate to high reps, such as 8-12 reps or higher, as part of the arm-focused portion of a workout.",Strength,Biceps,biceps,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Barbell-Alternate-Biceps-Curl.gif,1e4c79ad-7182-494d-9f46-b119b6985eca,873cae78-4639-44ae-ab01-16748e92fd84
Single-arm dumbbell preacher curl,Single Arm Cable Preacher Curl,0.8529,"The single-arm dumbbell preacher curl is an exercise that focuses on building the biceps, particularly the biceps peak. Most people will go light on this movement, performing it for moderate to high reps as part of an upper-body or arms-focused workout.",Strength,Biceps,biceps,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/04/cable-preacher-curls.gif,e6f7a9de-3753-40f2-975d-a88e182614d7,689feada-ae5b-45d0-a09a-3bbff994c2fe
Standing concentration curl,Standing Barbell Concentration Curl,0.9418,"The standing concentration curl is a variation on the more common seated concentration curl, which is a staple of bodybuilding arm routines. It can serve as a substitute for preacher curl variations if a preacher bench is unavailable and is also a classic way to focus in on the biceps peak. It is usually performed for moderate to high reps, such as 8-10 reps per set, with a focus on strict form and controlled tempo.",Strength,Biceps,biceps,Dumbbell,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2023/10/Standing-Barbell-Concentration-Curl.gif,a489f1b6-42b9-4ad0-8723-6686c37db5e8,c545f5c2-fbc7-4a59-9bf4-8b3a6c30103b
Preacher Hammer Dumbbell Curl,Dumbbell Preacher Hammer (Scott) Curl,1.0,No description available,Strength,Biceps,biceps,Dumbbell,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Dumbbell-Preacher-Hammer-Curl.gif,cf8c787a-1398-462f-a940-3bb4910db64a,ffb095ce-1659-4a9f-81eb-ba3d1a849dc6
Dumbbell preacher curl,Dumbbell Preacher Curl,1.0,"The dumbbell preacher curl is an exercise that focuses on building the biceps, particularly the biceps peak. All you need is a pair of dumbbells and a preacher bench. It's usually performed for moderate to high reps as part of an upper-body or arms-focused workout.",Strength,Biceps,biceps,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Dumbbell-Preacher-Curl.gif,f184ca57-a36e-4109-8ba8-8ba57190e1cc,166145ef-0a96-49c7-af9d-c653f5347275
Seated hammer curl,Seated Hammer Curl,1.0,"The seated hammer curl is a popular exercise for building bigger biceps and forearms. The movement resembles hammering a nail—hence the name. While curls can effectively be performed standing as well, performing them seated can enforce strict form and perhaps boost the mind-muscle connection. Like most curl variations, these are usually performed for moderate to high reps, such as 8-12 reps per set or more.",Strength,Biceps,biceps,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/04/Seated-Hammer-Curl.gif,1fc4a8c1-cee8-4057-b15d-cc335f84b99c,3ad3a6d0-4572-42b7-8d88-e52252c077f5
Reverse-grip dumbbell curl,Dumbbell Reverse Curl,0.8784,"With the reverse-grip dumbbell curl, the palms face down, not up. This unorthodox wrist position simultaneously targets the biceps while also building forearm and grip strength. The move can be performed standing or seated. Because grip is a limiting factor, it is usually performed for moderate to high reps, such as 8-10 reps per set.",Strength,Biceps,biceps,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/04/dumbbell-reverse-curl.gif,3cb7204a-694e-42fd-b550-f58cbf62aafd,0380f0a9-fcb8-4359-8c1d-9ce8bc550c7f
Hammer curl,Hammer Curl,1.0,"The hammer curl is a dumbbell movement that focuses on the biceps, brachialis, and forearm muscles. Throughout each rep, the wrists remain neutral, like a carpenter hammering a nail. It is generally performed for moderate to high reps, such as 8-12 reps or more, as part of the arm-focused portion of a workout.",Strength,Biceps,biceps,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Hammer-Curl.gif,5ec3dd6c-3a31-4851-b1be-ac6d49c57533,ed0a49a2-0641-4072-949c-b8a19ed1ff1c
Overhead cable curl,Overhead Cable Curl,1.0,"Also known as a crucifix curl, the overhead cable curl is a biceps-focused exercise performed between two cable stacks, using a pair of D-handles. The arms and elbows are held at shoulder height throughout the movement, and both hands curl in toward the ears. This position is designed to eliminate shoulder involvement and momentum, while targeting the biceps peak. This movement is generally done for moderate to high reps, such as 8-12 reps per set or more, as part of arm-focused training.",Strength,Biceps,biceps,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/04/overhead-cable-curl.gif,03379c70-2b83-4cc3-ab85-da5381fd2aa1,7c7caef2-1a91-45f3-ab33-511f5b8d3e52
Cable rope hammer curl,Cable Rope Hammer Curl,1.0,"The cable rope hammer curl is a popular arm-focused exercise performed with a rope handle attached by a cable to a weight stack. It uses a neutral (palms facing one another) grip, which targets the forearms and brachialis muscles in addition to the biceps. Because grip is a limitation, it is usually performed for moderate to high reps, such as 8-12 reps per set or more.",Strength,Biceps,biceps,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/rope-bicep-curls.gif,b8bc9a22-f1a1-45eb-97b3-691ff7b65822,52c3168c-865d-478f-ad1e-b8dfc1fd43ad
Single-arm cable biceps curl,High Cable Single Arm Bicep Curl,0.9002,"The single-arm cable biceps curl is a single-joint isolation exercise for building the biceps. This move is intended to be strict and deliberate; this is not an exercise for using momentum or otherwise cheating. It is usually performed for moderate to high reps, such as 8-12 reps or more per set, as part of an arm-focused workout.",Strength,Biceps,biceps,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/04/High-Cable-Single-Arm-Bicep-Curl.gif,cb4a6956-8edf-4aab-a532-caa213e4e041,34f84b21-603e-4b3d-9018-133abb2601a8
30 Arms Cable Concentration Curl,Cable Concentration Curl,0.9219,No description available,Strength,Biceps,biceps,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/04/Cable-Concentration-Curl.gif,91e4a0aa-1af0-4f8b-91cb-b2df6b8b174e,dc41726d-7b9c-45d6-b71b-96d5534228a0
Machine Bicep Curl,Biceps Curl Machine,1.0,No description available,Strength,Biceps,biceps,Machine,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/09/Bicep-Curl-Machine.gif,06b553ca-e8c8-43ff-8e20-2f04a37980f6,69f2142b-6324-41f1-a75c-1eb361bdb4d2
Seated Biceps,Seated Biceps Curl,0.8938,No description available,Stretching,Biceps,biceps,Body Only,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/04/seated-biceps-curl.gif,1a4f54d2-e804-4913-b358-782b8ac9698e,1b788552-3136-4aa6-be18-d590456eda0e
Posterior Tibialis Stretch,Posterior Tibialis Stretch,1.0,No description available,Stretching,Calves,calf,Bands,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Posterior-Tibialis-Stretch.gif,2f1034fd-4f0f-443f-8342-d7cb6eeab28b,dc2688d9-7fdf-4ba3-985e-8d9ab189d269
