title,matched_gif_title,similarity,description,category,body_part,target_muscle_gifsrc,equipment,difficulty_level,rating,gif_url,source_a_id,source_b_id
Standing Dumbbell Reverse Curl,Dumbbell Reverse Curl,0.8096,"With the reverse-grip dumbbell curl, the palms face down, not up. This unorthodox wrist position simultaneously targets the biceps while also building forearm and grip strength. The move can performed standing or seated.",Strength,Biceps,forearm,Dumbbell,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/04/dumbbell-reverse-curl.gif,646dc719-f22c-4d75-afdc-99e92cf57a79,f8299ede-2042-4e69-ae46-2756a4654f38
Paul Carter Concentration Curl,Biceps Leg Concentration Curl,0.7107,"The concentration curl is a classic exercise for building the biceps one arm at a time. It can be performed bent over or kneeling, but is more often performed seated on a bench. It's great for emphasizing the biceps peak and is often used to finish a biceps workout. Like most curl variations, these are usually performed for moderate to high reps, such as 8-12 reps per set or more.",Strength,Biceps,biceps,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/04/Biceps-Leg-Concentration-Curl.gif,bb5bb435-af8a-436f-975c-bb705ebad368,3d8ff785-5b61-4cfb-a63c-c4929a63b2ac
FYR Dumbbell Curl,Dumbbell Curl,0.8197,"The dumbbell biceps curl is a single-joint exercise for building bigger and stronger biceps. Popular among gym goers of all experience levels, this move can be done seated or standing. It is generally performed for moderate to high reps, such as 8-12 reps or higher, as part of the arm-focused portion of a workout.",Strength,Biceps,biceps,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Dumbbell-Curl.gif,16dbd555-8763-4dc3-8036-875f87998b8a,6df2d760-52e5-490f-8cc3-4fb87fa1194b
Dumbbell biceps curl to upright row,One-Arm Dumbbell Upright Row,0.7081,"The dumbbell biceps curl to upright row is a dumbbell complex that combines two exercises that build and strengthen the biceps, traps, and the middle head of the deltoids. It is usually performed one rep of each movement at a time, although you could perform more reps of each, or increase the reps in successive rounds (e.g., 1 rep in round 1, 2 reps in round 2, etc.). No matter how you structure the sets and reps, it is a time-efficient way to hit multiple upper-body muscles in any workout.",Strength,Biceps,trapezius,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/12/One-Arm-Dumbbell-Upright-Row.gif,8b5f9e4f-d726-4fab-85e7-31fe922a727c,6ef19bf5-2f1a-4bdb-aad7-6ca1052c37a2
FYR Kneeling Biceps,Cable Kneeling Biceps Curl,0.7633,The kneeling concentration curl allows you to target the biceps without having the ability to use momentum from the rest of your body to move the weight.,Strength,Biceps,biceps,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/12/Cable-Kneeling-Biceps-Curl.gif,c3e4a6d6-31e4-4cb0-9695-3b24ce9cf393,1212df0b-3b88-4378-bcb6-719b70dd3734
TBS Incline Dumbbell Curl,Seated Incline Dumbbell Curl,0.7269,The incline dumbbell biceps curl is an isolation exercise targeting the biceps. This variation targets the long head of the biceps more than a traditional curl and there is more overall tension to this muscle.,Strength,Biceps,biceps,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Seated-Incline-Dumbbell-Curl.gif,01111bf2-9406-4269-915e-4edd301ee6f5,439d17f3-c071-450f-86b2-fe2bebd7aa4b
Incline Dumbbell Curl - Gethin Variation,Seated Incline Dumbbell Curl,0.697,The incline dumbbell biceps curl is an isolation exercise targeting the biceps. This variation targets the long head of the biceps more than a traditional curl and there is more overall tension to this muscle.,Strength,Biceps,biceps,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Seated-Incline-Dumbbell-Curl.gif,e1367608-6d9f-4c5a-803a-d12fb7a88b24,439d17f3-c071-450f-86b2-fe2bebd7aa4b
Dumbbell biceps curl,Dumbbell Curl,0.7483,"The dumbbell biceps curl is a single-joint exercise for building bigger and stronger biceps. Popular among gym goers of all experience levels, this move can be done seated or standing. It is generally performed for moderate to high reps, such as 8-12 reps or higher, as part of the arm-focused portion of a workout.",Strength,Biceps,biceps,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Dumbbell-Curl.gif,238b0a91-05d8-4f4d-b583-73a701b68c50,6df2d760-52e5-490f-8cc3-4fb87fa1194b
AM Hammer Curls,Hammer Press,0.6978,"This curl is performed simultaneously with dumbbells but without wrist supination. Throughout each rep, the wrists remain neutral, like a carpenter hammering a nail.",Strength,Biceps,chest,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Hammer-Press.gif,c530a139-0272-4a05-91d6-a718ccbf134d,0e251ec4-4873-44eb-b019-81d1fa0d13e0
Seated alternating biceps curl,Seated Alternating Dumbbell Curl,0.8078,"The seated alternating biceps curl is an exercise that builds bigger and stronger biceps. The alternating technique allows one arm to rest briefly while the other arm lifts. It is usually performed for moderate to high reps, such as 8-12 reps or more, as part of the upper-body or arm-focused portion of a workout.",Strength,Biceps,biceps,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/06/Seated-dumbbell-alternating-curl.gif,68a5e62e-6145-4a15-86ec-b8814cd6ba12,98334714-b20d-4c97-a9d9-e544e51a0c02
FYR2 Alternating Dumbbell Curl,Seated Alternating Dumbbell Curl,0.796,No description available,Strength,Biceps,biceps,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/06/Seated-dumbbell-alternating-curl.gif,73577254-f16a-42ff-9c54-c36dfa11033f,98334714-b20d-4c97-a9d9-e544e51a0c02
30 Arms Single-Arm Hammer Preacher Curl,Dumbbell Preacher Hammer (Scott) Curl,0.7305,No description available,Strength,Biceps,forearm,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Dumbbell-Preacher-Hammer-Curl.gif,f909102e-816c-4159-b776-e26fd1b945c6,765f8b7f-18a4-49cd-9bcd-6fa120ba52f6
30 Arms Seated Dumbbell Concentration Curl,Biceps Leg Concentration Curl,0.7376,No description available,Strength,Biceps,biceps,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/04/Biceps-Leg-Concentration-Curl.gif,6b940b54-0676-492d-bf4c-96e1b9af41bb,3d8ff785-5b61-4cfb-a63c-c4929a63b2ac
30 Arms Seated Alternating Biceps Curl,Seated Alternating Dumbbell Curl,0.7235,No description available,Strength,Biceps,biceps,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/06/Seated-dumbbell-alternating-curl.gif,4c9da626-3c8b-4a0f-86cc-5f299be8ab9b,98334714-b20d-4c97-a9d9-e544e51a0c02
30 Arms Incline Dumbbell Triceps Extension,Incline EZ-Bar Triceps Extension,0.7649,No description available,Strength,Biceps,triceps,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/08/EZ-Barbell-Incline-Triceps-Extension.gif,e0849af0-9f63-4876-9a22-70f1fd9c85b8,78e6f6f0-5c5c-412f-806d-485429343424
Standing Biceps Stretch,Standing Triceps Stretch,0.8177,No description available,Stretching,Biceps,triceps,Other,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Triceps-Stretch.gif,7c2664cf-7f86-4e69-9a3d-188c0715935d,c23ba636-b2fa-4bc2-823c-36cb67605aed
Standing One-Arm Cable Curl,One Arm Cable Curl,0.7736,The single-arm cable biceps curl is a single-joint isolation exercise for building the biceps. This move is intended to be strict and deliberate; this is not an exercise for using momentum or otherwise cheating.,Strength,Biceps,biceps,Cable,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/02/One-Arm-Cable-Curl.gif,761f0348-f3df-48a1-af9b-cd692d95f99a,d495eb70-5788-4caa-9594-03f14b34d78d
Reverse Cable Curl,Dumbbell Reverse Curl,0.7138,No description available,Strength,Biceps,forearm,Cable,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/04/dumbbell-reverse-curl.gif,9667f407-529b-45b0-abf9-3107b756473c,f8299ede-2042-4e69-ae46-2756a4654f38
Lying cable biceps curl,One Arm Cable Bicep Curl,0.707,"The lying cable biceps curl is a cable exercise that targets the biceps. It is performed lying on the back, either on a bench or the ground, with the feet facing toward a cable stack. This movement is usually performed for moderate to high reps for a burn and pump as part of an arm-focused workout.",Strength,Biceps,biceps,Cable,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2022/06/One-Arm-Cable-Bicep-Curl.gif,0bde09b4-3c32-488e-8d48-b9d3713a5e03,0522f3a6-cd17-4c1a-b175-e2266fbdebb0
Cable rope preacher hammer curl,Dumbbell Preacher Hammer (Scott) Curl,0.7906,"The cable rope preacher hammer curl is a single-joint arm exercise that builds strength and size in the biceps using a cable stack, a preacher bench, and a rope grip. The neutral or ""hammer"" grip amplifies activation of both the grip and the brachialis muscles, building arm thickness. The angle of the bench also effectively removes the shoulders from the movement, largely isolating the biceps. It is generally performed for higher reps, at least 8-15 per set.",Strength,Biceps,forearm,Cable,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Dumbbell-Preacher-Hammer-Curl.gif,58592d95-4c62-40f4-80ee-3d0016da01ab,765f8b7f-18a4-49cd-9bcd-6fa120ba52f6
High Cable Curls,Cable Curl,0.7658,The lying high-cable biceps curl is a single-joint exercise targeting the biceps in a prone (face-up) position. It is usually performed for moderate to high reps as part of the arm-focused portion of a workout.,Strength,Biceps,biceps,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/cable-curl.gif,ea78140b-3ff5-4695-9735-28c36dd26a87,d791fbfe-5744-460f-815c-0b1a65d6b842
Seated cable biceps curl,One Arm Cable Bicep Curl,0.7027,The seated cable biceps curl is a single-joint arm exercise intended to isolate the biceps. The seated position helps eliminate the use of momentum. This movement is usually performed for moderate to high reps for a burn and pump as part of an arm-focused workout.,Strength,Biceps,biceps,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/06/One-Arm-Cable-Bicep-Curl.gif,b8ce9c9f-1da3-4385-9443-75b4a284958c,0522f3a6-cd17-4c1a-b175-e2266fbdebb0
Double Arm Cable Biceps Curl,One Arm Cable Bicep Curl,0.719,No description available,Strength,Biceps,biceps,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/06/One-Arm-Cable-Bicep-Curl.gif,b1cc66bb-7f01-45fc-a8b1-410de9c3f8c3,0522f3a6-cd17-4c1a-b175-e2266fbdebb0
AM Cable Biceps Curl,One Arm Cable Bicep Curl,0.7797,"The cable straight-bar biceps curl takes a classic bodybuilding exercise, the standing barbell curl, and replaces the barbell with a handle attached to a cable. This is a common burnout move performed for moderate to high reps, such as 8-12 reps per set, as part of an upper-body or arm-focused workout.",Strength,Biceps,biceps,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/06/One-Arm-Cable-Bicep-Curl.gif,722f5abd-c547-4a88-9203-eaea268fd4b9,0522f3a6-cd17-4c1a-b175-e2266fbdebb0
EZ-Bar Curl,Z-Bar Curl,0.731,"The standing EZ-bar curl is an immensely popular exercise targeting the biceps. It is commonly performed for moderate to high reps as part of an upper body or arms-focused workout. Many gyms even have EZ-bars at fixed weights, allowing for easy weight changes.",Strength,Biceps,biceps,E-Z Curl Bar,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Z-Bar-Curl.gif,ed84baf7-773c-47e1-800c-40394ba0b33a,f18058cb-7b49-487d-9fd5-c0ab98784076
Calf Raises - With Bands,Calf Raise,0.7595,No description available,Strength,Calves,calf,Bands,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Dumbbell-Calf-Raise.gif,bd0510d2-c29e-46a8-b488-b80fa3019fc5,0866ac29-01d1-43fb-8df1-16fc2b499a60
Smith machine standing calf raise,Bench Press Machine Standing Calf Raise,0.7634,"The Smith machine standing calf raise is a machine-based exercise targeting the muscles of the calves, particularly the gastrocnemius or upper calf muscle. It is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of the lower-body portion of a workout.",Strength,Calves,calf,Barbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/09/Bench-Press-Machine-Standing-Calf-Raise.gif,60b9d043-cf43-46ad-918f-d16c9a727380,77457c0f-436e-4a06-af7d-1128e70fccee
Calf Raise On A Dumbbell,Calf Raise,0.7489,No description available,Strength,Calves,calf,Dumbbell,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Dumbbell-Calf-Raise.gif,30ded3e8-54a6-41e0-8885-5983a1f62794,0866ac29-01d1-43fb-8df1-16fc2b499a60
Single-leg standing dumbbell calf raise,Single Leg Calf Raise,0.7618,"The single-leg standing dumbbell calf raise is a popular exercise to target the calf muscles of the lower leg, particularly the gastrocnemius muscle. It can be performed for time or for reps, either with two dumbbells or with one if balance is a problem and you would like to use your free hand to hold a fixed object.",Strength,Calves,calf,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Single-Leg-Calf-Raises.gif,84f4afa2-2e5f-434d-9e2f-16a4835549b6,12e019f8-4e7f-4480-8e35-fddd3181de06
Smith Machine Standing Calf Raises - Gethin Variation,Bench Press Machine Standing Calf Raise,0.6916,"The Smith machine standing calf raise is a machine-based exercise targeting the muscles of the calves, particularly the gastrocnemius or upper calf muscle. It is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of the lower-body portion of a workout.",Strength,Calves,calf,Machine,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/09/Bench-Press-Machine-Standing-Calf-Raise.gif,3f35b0c5-427f-44bc-bcce-48d0e821dc03,77457c0f-436e-4a06-af7d-1128e70fccee
Seated Calf Stretch,Seated Straight Leg Calf Stretch,0.7905,No description available,Stretching,Calves,calf,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Seated-Straight-Leg-Calf-Stretch.gif,90ebc8ee-bf9e-495a-ac2d-324c5e76e2b6,97242700-33dc-4192-8ee3-cfd1e533fd6a
Standing Calf Raise,Calf Raise,0.7348,"The standing calf raise is a popular movement to target the calf muscles of the lower leg, and in particular the gastrocnemius muscles. When unweighted, it is usually performed for high reps or for time.",Strength,Calves,calf,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Dumbbell-Calf-Raise.gif,be44ceb8-0491-45d1-80b0-28d7336edda3,0866ac29-01d1-43fb-8df1-16fc2b499a60
Standing calf raise-,Calf Raise,0.7348,"The standing calf raise is a popular movement to target the calf muscles of the lower leg, particularly the gastrocnemius muscle. When unweighted, it is usually performed for high reps or for time.",Strength,Calves,calf,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Dumbbell-Calf-Raise.gif,8858f02c-eb45-47db-9996-f41c8caad5f1,0866ac29-01d1-43fb-8df1-16fc2b499a60
Standing Soleus And Achilles Stretch,Standing Toe Up Achilles Stretch,0.7233,No description available,Stretching,Calves,calf,Bodyweight,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Standing-Toe-Up-Achilles-Stretch.gif,cb83f322-5324-4403-aa26-1b9e28e9a682,cf0d2354-0c3c-4807-a2d3-f8b620aa4218
Incline band bench press,Incline Close-Grip Bench Press,0.6865,"The incline band bench press is variation of the incline press, a popular upper-body exercise targeting the upper pectoral muscles. While it can be a strength-focused movement, it is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of upper-body or chest-focused training.",Strength,Chest,chest,Bands,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/04/Incline-Close-Grip-Bench-Press.gif,6351d201-bd0e-439b-a16d-34c5d5a77c37,8fa2b59f-b296-4302-a934-622cc90c3bd5
